text,label
"mọi người nói mcdonald sẽ không phổ_biến ở đây , tôi rất vui vì họ đã chứng_minh những người sai . nhân_viên rất thân_thiện nói tiếng việt và tiếng anh nó được đóng_gói vào cuối tuần để lên kế_hoạch cho phù_hợp",1
dịch_vụ kém để giao hàng . chờ khoảng 3 giờ và lệnh đã sai . có một thứ_tự gấp đôi thức_ăn sai . thật là một nhà_hàng tuyệt_vời,0
rubbish wifi cho một thương_hiệu nổi_tiếng,0
không_gian ok hamburger không ngon,2
"nhân_viên kém chuyên_nghiệp , vệ_sinh kém . gia_đình mình ăn mcdonald cũng phải hơn 10 năm từ lúc còn ở úc . rồi khi về vn hầu_như cuối tuần nào con mình cũng 1 phần happy kid . tuy_nhiên , mới_đây khi ghé chi_nhánh điện_biên_phủ , mình shock thật_sự với khâu vệ_sinh của nhân_viên ở đây . bạn nv lấy đồ_ăn ra cho nhà mình đi bưng đồ_ăn ra ngoài quay vô rùi vô_tư dùng tay không bóc đồ_ăn để vô cho nhà mình , bạn cũng vô_tư cuối mặt vô phần đồ_ăn không hề có khẩu_trang vừa xem vừa nói_chuyện đến mức văng cả nước_bọt . thái_độ nhân_viên thì lồi_lõm kinh_khủng . quá thất_vọng",0
họ vẫn không biết làm thế_nào để làm khoai_tây chiên của mcdonald tốt,0
thu tiền trên thẻ td xong lại lấy cả tiền_mặt . mcd vòng xoay đbp,0
"rất bẩn và có mùi trong nhà_vệ_sinh , bãi đậu xe để mua_sắm không có mưa",0
họ vẫn không biết làm thế_nào để làm khoai_tây chiên của mcdonald tốt,0
fast food mà làm đồ_ăn cả tiếng . sao không để_dành đó mà ăn đi bán chi nữa,0
dịch_vụ ok kiểu usa,1
đồ_ăn không quá ngon so với giá,2
mcdonalds,2
mc donald tốt nhất ở đông nam á . bánh_mì kẹp thịt khoai_tây chiên ấm và hương_vị đầy_đủ . rất khuyến_khích,1
thật đáng tiếc khi không phục_vụ,1
cửa_hàng đông nhưng phục_vụ nhanh . nhân_viên thân_thiện,1
gà ngon hơn kfc và lotteria,1
một mcdonald là một lựa_chọn an_toàn khi bạn đi đến các thị_trấn xa_lạ và bạn không biết một nơi tốt để ăn trong các khu_phố . những gì mcdonald có là sự nhất_quán trên tất_cả các cửa_hàng của nó . mcdonald tại vị_trí này lớn hơn những người khác . nó cũng sử_dụng nhân_viên thu_ngân tự_động hơn .,2
"nhân_viên lịch_sự và nói tiếng anh . toàn_bộ nhà_hàng sạch_sẽ và gọn_gàng nhưng với số_lượng lớn khách_hàng đến và đi , nhân_viên luôn bận_rộn ở đây .",1
phục_vụ nhanh . nhân_viên giao đồ_ăn cho khách không kiểm_tra bill dẫn tới giao nhầm suất ăn,2
nằm trong một khu_vực đàng_hoàng . được lấp đầy với người nước_ngoài trên lầu với tiếng ồn lớn . sàn nhà rất ẩm_ướt và mọi người bị trượt . sự sạch_sẽ không tốt . vui_lòng làm_việc trên nó . thức_ăn ngon .,2
các nhân_viên lười_biếng vào ban_đêm và không được vệ_sinh,2
"phục_vụ tận_tình , chu_đáo .",1
bao_bì của bạn chỉ là sự kinh_tởm động_vật sẽ ăn thực_phẩm này bạn cần để thuê những người có_thể làm một công_việc rất đơn_giản mà doanh_nghiệp của bạn có quản_lý rất kém nếu tôi có_thể cho bạn những ngôi_sao tôi sẽ xứng_đáng với 0 sao,0
"yeah , đánh_giá đây là vơ sở tệ nhất của mc . tại_sao hả 39k một miếng gà mà nhue kiểu gà 3 tháng tuổi vậy , quá bé luôn . so_sánh với mc sc vivo thì đúng là cú lừa to_lớn đã thế gà còn không được nóng_hổi nữa . nói_chung lần đầu cũng sẽ là lần cuối ghé nơi này",0
thái_độ phục_vụ của nhân_viên rất_chi_là khó chiuh,0
đông quá nên cảm_nhận khi ăn không được ngon,2
tuyệt_vời,1
"quán không sạch_sẽ , không_gian ngoài không ai dọn_dẹp , chỉ phục_vụ hamburger vào giờ trưa",0
"burger vị phở mới xịn xò , ăn độc_đáo lắm . đánh_giá cao món fusion này mong nhà_hàng phát_huy .",1
mở 247 và có hương_vị ổn . chúng_tôi đến để có một loại kem sô cô la lúc 9 giờ tối .,1
dịch_vụ tốt :thích:,1
mcdonalds khá giống nhau ở khắp mọi nơi . tiêu_chuẩn hợp_lý trên tất_cả tôi tin . dịch_vụ là tốt . một_số mục menu khác nhau một_chút . nhiều lựa_chọn nước sốt hơn . khu_vực nhỏ mặc_dù vậy có_thể trở_nên đông_đúc,2
"nhiều lần việc giao hàng khá muộn , nhiều như một giờ . chỉ tối nay , ứng_dụng cho biết thức_ăn của tôi đã được giao nhưng không có . bây_giờ tôi sẽ đợi một giờ nữa để lấy thức_ăn",0
rộng thoát mát,1
quá ồn_ào,0
có món mới macaroni soup nuôi nước . ổn cho trẻ lót_dạ để đi học ngoài giờ,1
"mcd điển_hình . thời_gian chúng_tôi đã ở đó , họ đã bỏ_qua dịch_vụ bàn do thiếu_hụt cá_nhân . chỉ có hai nhà_vệ_sinh . cần_thiết để đưa ra .",2
cắn nhanh ở đây,1
hoàn_toàn không có cùng hương_vị như ở pháp hoặc anh hoặc quốc_gia khác,0
"tài_xế đến lấy hàng trời mưa hay nắng cũng không cho vào lấy , bắt lấy hàng đề_nghị xem_lại thái_độ của quán với đối_tác giao_nhận",0
nhiều lựa_chọn . nhân_viên vui_vẻ . chỗ ngồi rộng_rãi . tốt cho 5 không mùa dịch . cho 5 sao . .,1
phục_vụ tốt,2
"quán rộng_rãi , giá đắt",2
"hình_như là quán mcdonald lớn nhất tp . vị_trí đẹp , bài_trí thông_minh , hiện_đại từ chỗ gửi xe , lấy xe đi về đặt đồ , ăn tại chỗđều rất nhanb chóng . tại đây có khoảng 5 máy tự order đồ trong cửa_hàng , 3 máy order ngoài cửa_hàng dành cho khách ghé qua đặt và mang đi , đứng ở ngoài , chờ order là ghé cửa lấy đồ , không cần vào trong , cực hiện_đại và thân_thiện . đồ_ăn không cần nói rồi , các bé nhà mình rất thích , thi_thoảng ăn tại_chỗ còn được phát tranh và màu tô nữa .",1
"thức_ăn phù_hợp với những gì bạn mong_đợi từ mcdonald . dịch_vụ này cực_kỳ chậm mặc_dù . tôi đã đi hai lần và một lần nó bận_rộn và lần còn lại có 5 nhân_viên trong bếp và tôi có đơn đặt_hàng duy_nhất trong quá_trình và vẫn mất nhiều thời_gian . ngoài_ra , họ có rất nhiều đặc_biệt được đăng trên ứng_dụng của họ . bạn có_thể quét mã từ ứng_dụng bằng các ki_ốt nếu bạn cũng muốn đặt_hàng tại_chỗ .",2
một lựa_chọn tuyệt_vời để nghỉ_ngơi trên một chiếc xe_máy,2
phóng to kem tan chảy . sữa sheik là một người lộn_xộn ...,0
"tôi có một bữa ăn mất_tích , và khi tôi quay lại với họ , họ đã từ_chối đưa cho tôi bữa ăn , tôi sẽ không quay lại",0
khi mcdo nghỉ_ngơi,1
24 giờ được khuyến_khích mở,1
bạn phải thử gà cay giòn . cửa_hàng sạch và thoải_mái với một phần mccafe .,2
nhà_vệ_sinh 510,1
"1 không có chỗ đỗ xe 2 để xe bảo_vệ không đưa thẻ 3 đồ_ăn lộn_xộn khó hiểu và đắt 4 đồ_ăn ít và nhỏ , khoai_tây thì rắc muối quá mặn 5 toalet thì chỉ có 2 phòng mà_còn đặt trong chỗ ăn_uống 6 chật_chội nên học_tập trong sài_gòn nhé .",0
tạm được ở khâu không_gian . hệ_thống order phiền_phức có cảm_giác bị lừa,2
mất quá nhiều thời_gian chỉ có khoai_tây chiên khác đến sau khi tôi được phục_vụ trước tôi .,0
"ngồi trước có mùi hôi kì_lạ , đã 2 tuần vẫn chưa khắc phụ .",0
vừa có đồ_ăn vừa có đồ_chơi cho bé,1
"vị_trí đẹp , phù_hợp giới trẻ",2
"tiện_lợi ,",1
"uh , tôi nghĩ rằng tôi nên ra khỏi trụ_sở . nó không tốt cho vệ_sinh , nhưng nó thực_sự đáng để đi nếu bạn nghĩ về mcdonald .",2
tự_động đặt_hàng và thanh_toán thuận_lợi,1
gà ở đây rất ngon,2
không có gì đặc_biệt chỉ là thực_đơn của mcdonald cổ_điển,2
"đó là một nơi điên_rồ . so với số_lượng khách , phòng tắm quá chật_chội .",2
chờ một thời_gian dài,2
"đã ở đây nhiều lần khi tôi sống trong khoảng_cách đi bộ . khoai_tây chiên được phục_vụ bất_cứ lúc_nào trong ngày , đều khập_khiễng , như_thể họ đã chiên nó vào ngày hôm trước và được vi_sóng trước khi phục_vụ . dịch_vụ là không_thể . giao_tiếp với nhân_viên về đơn đặt_hàng đồ uống của tôi với barista đã nhiều lần bị loại_bỏ do không đủ sức_mạnh não thay_mặt cho các quý ông_trẻ .",0
"dịch_vụ rất kém . không có sự hỗ_trợ từ nhân_viên . sau khi đấu_tranh với các máy đặt_hàng , họ chỉ đến và yêu_cầu tôi tham_gia hàng đợi mà không có bất_kỳ sự hỗ_trợ trước nào . và tôi đã phải đợi tổng_cộng 1 giờ cho thức_ăn của mình .",0
phục_vụ nhanh,1
thức_ăn rất ngon và ngon,1
nhà_vệ_sinh rất bẩn và có mùi trong 8 năm qua . đây là mcdonald đầu_tiên ở việt_nam và người_quản_lý đang làm gì làm cho khách_hàng ăn mcdonald bên cạnh nhà_vệ_sinh có mùi,0
"đồ_ăn ngon , chất_lượng",1
"chỉ có một mcdonald ở đây ở hà_nội , vì_vậy nó quá ồn_ào và ồn_ào . xin lưu_ý rằng các em bé đến và chơi .",2
:thích::thích::thích::thích::thích:,1
"tiêu_chuẩn của mcdonald , nhưng sữa lắc .... :mặt khóc to::mặt khóc to:",1
"thanh_toán chuyển_khoản xong , máy báo lỗi không ra hoá_đơn cửa_hàng không hoàn tiền mà bảo chuyển_khoản thêm lần nữa rồi nói sẽ hoàn tiền sau , và đến hnay là 1 tuần chưa hoàn tiền cho số đt nhưng gọi không bắt máy",0
"ăn_uống là ok . sau khi hoàn_thành bữa trưa và gọi một_số người thực_sự khó_chịu . chúng_tôi có hoá_đơn của chúng_tôi với số_lượng . có bảng với số_lượng xử_lý và sẵn_sàng . khi số của tôi đã sẵn_sàng và tôi đi lấy lại của tôi .. anh_chàng thực_sự thô_lỗ . sao sao sao tôi chỉ thấy số của tôi trên bảng_hiệu nói đã xong và tôi đi lấy của mình . vấn_đề là gì sau đó , những người ở đó nói một_cách thô_lỗ cho kieu như_vậy . mcdonalds có vấn_đề hoặc nhân_viên có vấn_đề nếu dấu_hiệu không sử_dụng tốt hơn không sử_dụng . không được sử_dụng để bị mắng trong khi mua một cái gì đó . con tôi cũng bị sốc .",0
"dịch_vụ tốt , nhân_viên thân_thiện . bạn biết họ phải đưa ra rất nhiều người đòi_hỏi . họ cũng không phủ thức_ăn của bạn trong nước sốt .",1
rất đáng tiền,1
"burger không_thể so_sánh với burger king . con gà quá mặn , không_thể so_sánh với kfc hoặc lotteri ...",0
quá đông nhưng nếu chấp_nhận chờ_đợi 10p thì vẫn ok vì macdonald đây có sử_dụng phương_pháp tự order cho khách.khách order trên các bảng menu sau đoa ra thanh_toán tại quầy cầm ticket và đợi.đồ thì vẫn chuẩn macdonald,1
mac tốt ở hà_nội,1
"thức_ăn ngon , phù_hợp cho trẻ_em",1
mấy đứa làm part time có thái_độ rất là mất_dạy mọi người không nên tới đây,0
phóng to kem tan chảy . sữa sheik là một người lộn_xộn ...,0
"nhân_viên phục_vụ và quản_lí điều tệ , không quan_tâm khách , không có dụng_cụ ăn_uống dành cho khách ngồi tại_chỗ , khu_vực để tương không sạch_sẽ .",0
"một người đẹp mở 247 , 2 tầng , không có tai_nạn thực_phẩm cho đến nay , nhân_viên tốt",1
"đơn đặt_hàng đã bị lãng_quên , chỉ có thức_ăn sau nhiều câu hỏi . đơn đặt_hàng và trả tiền , nhưng không nhận được . ăn lạnh . nửa giờ trước khi cửa_hàng đóng_cửa phụ_nữ dọn_dẹp , gần như bị xoá_sổ . không được khuyến_nghị .",0
điểm đến quen_thuộc .,1
dj,2
"sắp_xếp một bữa ăn sinh_nhật cho hơn 10 trẻ_em ở đây và quy_trình hỗ_trợ khách_hàng từ nhân_viên chỉ đơn_giản là đặt bàn và gọi món ăn là quá tệ , không có ý_thức về lòng hiếu_khách và hoàn_toàn không được đào_tạo cơ_bản trải_nghiệm lố_bịch nhất là trong khi những đứa trẻ đã chọn các món ăn từ giỏ hàng thực_đơn , một cô_hầu bàn liều_lĩnh đã đến để hỏi lại thực_đơn chỉ vì có một khách_hàng người nước_ngoài đang tìm_kiếm nó tôi tự hỏi làm thế_nào quản_lý của họ nghĩ về tiêu_chuẩn dịch_vụ này",0
thưởng_thức kem ...,1
nơi tuyệt đẹp và thực_đơn nó hoàn_hảo,1
tốt .,1
ngồi ăn ngắm bờ hồ,1
"nhân_viên quá tệ , có cái mã đưa cũng không chịu nhập cho khách thế mấy người tạo ra mã làm mẹ gì không bao_giờ qua lần 2",0
"tôi đã gọi món gà và một chiếc mac lớn thông_qua việc lấy thức_ăn và đó là bữa ăn tồi_tệ nhất mà tôi đã từng ăn_ở hà_nội cho đến nay . tránh đặt_hàng từ chi_nhánh này nếu bạn có_thể , đặc_biệt là thông_qua lấy .",0
"quán sạch_sẽ , thức_ăn phong_phú ngon , giá_cả hợp_lý .",2
vệ_sinh khu_vực xung_quanh không tốt,2
giống như tất_cả các macca khác . thực_phẩm là trung_bình . dịch_vụ là tốt,2
được rồi,0
vị_trí gan quan 1 khong gian rộng thoáng . co do an va cafe nhanh,1
nhà_hàng mc donald được mở đầu tiên,2
"tôi đã gọi món burger cá , nhưng chỉ có thịt cá trong bánh_mì và không có rau .",0
"quán rộng , đẹp , phục_vụ tốt",1
"nhà_hàng rộng rải nhiều món gà ngon , và cafe ngon , bãi xe rộng rải",2
giống như tất_cả các macca khác . thực_phẩm là trung_bình . dịch_vụ là tốt,2
"tôi đã làm kem matcha trong máy tự thứ_tự chỉ cần oreo kem zoom tôi phải đi ăn một lần nữa vì tôi tự hỏi hương_vị hamburger trên tầng hai của cửa_hàng , mùi nước lau nước ...",2
ngon lắm,1
"rõ_ràng không có hoa_văn , thực_phẩm là bình_thường nhưng nơi này bẩn và rất hôi_thối , tôi chưa bao_giờ đến một mc donalds hôi_thối , ngay cả ở new york trong những khu_phố tồi_tệ nhất với những người vô_gia_cư , tôi đã đến một_số mc donalds ở sài_gòn và rất sạch_sẽ liên_quan đến nhân_viên , được rồi , chỉ cần cải_thiện việc_làm sạch và mùi hôi_thối",0
"khu_vực ăn_uống trên lầu hôi_thối vì ac không được bảo_dưỡng và cửa_sổ được đóng đinh . sàn nhà trơn từ dầu của thực_phẩm rơi . vẫn còn thức_ăn và các mô trên sàn nhà , việc_làm sạch dường_như dừng lại khi mặt bàn trống ..",0
