Review,Sentiment,tokenized_text,emoji to text,emoji to text + stopwords
"vợ tôi đã được nhượng bộ khi cô ấy yêu cầu không uống ức gà nếu có thể. phản ứng của người quản lý là không có ích, thô lỗ, không phù hợp, thiếu tôn trọng và không thể chấp nhận được. mức dịch vụ tại nơi này tồi tệ hơn các chi nhánh tương tự trong hcmc. sẽ không bao giờ đến đây nữa",0,"vợ tôi đã được nhượng_bộ khi cô ấy yêu_cầu không uống ức gà nếu có_thể . phản_ứng của người_quản_lý là không có_ích , thô_lỗ , không phù_hợp , thiếu tôn_trọng và không_thể chấp_nhận được . mức dịch_vụ tại nơi này tồi_tệ hơn các chi_nhánh tương_tự trong hcmc . sẽ không bao_giờ đến đây nữa","vợ tôi đã được nhượng_bộ khi cô ấy yêu_cầu không uống ức gà nếu có_thể . phản_ứng của người_quản_lý là không có_ích , thô_lỗ , không phù_hợp , thiếu tôn_trọng và không_thể chấp_nhận được . mức dịch_vụ tại nơi này tồi_tệ hơn các chi_nhánh tương_tự trong hcmc . sẽ không bao_giờ đến đây nữa",vợ nhượng_bộ yêu_cầu uống ức gà có_thể phản_ứng người_quản_lý có_ích thô_lỗ phù_hợp tôn_trọng không_thể chấp_nhận dịch_vụ tồi_tệ chi_nhánh tương_tự hcmc bao_giờ
"đúng miếng ăn là miếng nhục vào mua mang về nhân viên lấy tiền xong kệ mẹ khách không nói một câu nào làm đợi hơn một tiếng đồng hồ nghĩ khách đông món không ra kịp đợi lâu quá lại hỏi mới biết phải đưa hoá đơn cho nhân viên khu vực bếp mới lấy được món ăn, một hãng lớn mà quá ngu xuẩn không đào tạo nổi cách nhân viên hướng dẫn khách hàng ư. một buổi tối tồi tệ và đầy ấm ức",0,"đúng miếng ăn là miếng nhục vào mua mang về nhân_viên lấy tiền xong kệ mẹ khách không nói một câu nào làm đợi hơn một tiếng đồng_hồ nghĩ khách đông món không ra kịp đợi lâu quá lại hỏi mới biết phải đưa hoá_đơn cho nhân_viên khu_vực bếp mới lấy được món ăn , một hãng lớn mà quá ngu_xuẩn không đào_tạo nổi cách nhân_viên hướng_dẫn khách_hàng ư . một buổi tối tồi_tệ và đầy ấm_ức","đúng miếng ăn là miếng nhục vào mua mang về nhân_viên lấy tiền xong kệ mẹ khách không nói một câu nào làm đợi hơn một tiếng đồng_hồ nghĩ khách đông món không ra kịp đợi lâu quá lại hỏi mới biết phải đưa hoá_đơn cho nhân_viên khu_vực bếp mới lấy được món ăn , một hãng lớn mà quá ngu_xuẩn không đào_tạo nổi cách nhân_viên hướng_dẫn khách_hàng ư . một buổi tối tồi_tệ và đầy ấm_ức",miếng miếng nhục mua nhân_viên tiền xong kệ câu đợi tiếng đồng_hồ đông món kịp đợi hoá_đơn nhân_viên khu_vực bếp món hãng ngu_xuẩn đào_tạo nổi nhân_viên hướng_dẫn khách_hàng tối tồi_tệ ấm_ức
"chất lượng phục vụ quá kém, hôm nay tôi đặt bữa sáng mà nhân viên lại đưa kem trước, đứng đợi tới kem tan chảy ra tay vẫn chưa đưa nốt những đồ còn lại, cũng kệ đấy không đưa giấy ăn cho khách. mc muffin cũng quên đưa muối và tiêu cho khách, vấn đề này nói bao nhiêu lần rồi mà lần nào cũng quên. lần trước tôi đã mắng cho rồi tôi nghĩ họ sẽ không quên nữa, ai ngờ đem đồ về mới biết là đưa thiếu. nói chung quá thiếu chuyên nghiệp.",0,"chất_lượng phục_vụ quá kém , hôm_nay tôi đặt bữa sáng mà nhân_viên lại đưa kem trước , đứng đợi tới kem tan chảy ra_tay vẫn chưa đưa nốt những đồ còn lại , cũng kệ đấy không đưa giấy_ăn cho khách . mc muffin cũng quên đưa muối và tiêu cho khách , vấn_đề này nói bao_nhiêu lần rồi mà lần nào cũng quên . lần trước tôi đã mắng cho_rồi tôi nghĩ họ sẽ không quên nữa , ai_ngờ đem đồ về mới biết là đưa thiếu . nói_chung quá thiếu chuyên_nghiệp .","chất_lượng phục_vụ quá kém , hôm_nay tôi đặt bữa sáng mà nhân_viên lại đưa kem trước , đứng đợi tới kem tan chảy ra_tay vẫn chưa đưa nốt những đồ còn lại , cũng kệ đấy không đưa giấy_ăn cho khách . mc muffin cũng quên đưa muối và tiêu cho khách , vấn_đề này nói bao_nhiêu lần rồi mà lần nào cũng quên . lần trước tôi đã mắng cho_rồi tôi nghĩ họ sẽ không quên nữa , ai_ngờ đem đồ về mới biết là đưa thiếu . nói_chung quá thiếu chuyên_nghiệp .",chất_lượng phục_vụ kém hôm_nay nhân_viên kem đứng đợi kem tan chảy ra_tay nốt đồ kệ đấy giấy_ăn mc muffin quên muối tiêu vấn_đề bao_nhiêu quên mắng cho_rồi quên ai_ngờ đem đồ nói_chung chuyên_nghiệp
nhận được đơn giao hàng ở xa gọi điện đến chốt đơn đỡ mất thời gian chờ đợi lấy đơn thì nhân viên từ chối nhận đơn qua điện thoại. phục vụ quá kém,0,nhận được đơn giao hàng ở xa gọi điện đến chốt đơn đỡ mất thời_gian chờ_đợi lấy đơn thì nhân_viên từ_chối nhận đơn qua điện_thoại . phục_vụ quá kém,nhận được đơn giao hàng ở xa gọi điện đến chốt đơn đỡ mất thời_gian chờ_đợi lấy đơn thì nhân_viên từ_chối nhận đơn qua điện_thoại . phục_vụ quá kém,đơn giao hàng gọi điện chốt đơn đỡ thời_gian chờ_đợi đơn nhân_viên từ_chối đơn điện_thoại phục_vụ kém
"đã thấy họ 3 lần đưa ra cùng một đơn đặt hàng, cho những người dân địa phương đã ra lệnh theo chúng tôi. 30 phút thời gian chờ đợi là một trò đùa cho thức ăn nhanh. mỗi khi bạn hỏi chuyện gì đang xảy ra. chờ 5 phút. câu nói đùa",0,"đã thấy họ 3 lần đưa ra cùng một đơn đặt_hàng , cho những người_dân địa_phương đã ra_lệnh theo chúng_tôi . 30 phút thời_gian chờ_đợi là một trò_đùa cho thức_ăn nhanh . mỗi khi bạn hỏi chuyện gì đang xảy ra . chờ 5 phút . câu nói đùa","đã thấy họ 3 lần đưa ra cùng một đơn đặt_hàng , cho những người_dân địa_phương đã ra_lệnh theo chúng_tôi . 30 phút thời_gian chờ_đợi là một trò_đùa cho thức_ăn nhanh . mỗi khi bạn hỏi chuyện gì đang xảy ra . chờ 5 phút . câu nói đùa",3 đơn đặt_hàng người_dân địa_phương ra_lệnh chúng_tôi 30 phút thời_gian chờ_đợi trò_đùa thức_ăn xảy chờ 5 phút câu đùa
nhân viên hời hợt với khách hàng .khách hàng hỏi nhân viên không take care thái độ khó chịu khi khách hàng order,0,nhân_viên hời_hợt với khách_hàng . khách_hàng hỏi nhân_viên không take care thái_độ khó_chịu khi khách_hàng order,nhân_viên hời_hợt với khách_hàng . khách_hàng hỏi nhân_viên không take care thái_độ khó_chịu khi khách_hàng order,nhân_viên hời_hợt khách_hàng khách_hàng nhân_viên take care thái_độ khó_chịu khách_hàng order
tốt disgusting google không cung cấp đúng số điện thoại ngoài chán ghét,0,tốt disgusting google không cung_cấp đúng số điện_thoại ngoài chán_ghét,tốt disgusting google không cung_cấp đúng số điện_thoại ngoài chán_ghét,disgusting google cung_cấp điện_thoại chán_ghét
mcdonald ở việt nam ít ngon hơn đài loan và giá không rẻ hơn.,0,mcdonald ở việt_nam ít ngon hơn đài_loan và giá không rẻ hơn .,mcdonald ở việt_nam ít ngon hơn đài_loan và giá không rẻ hơn .,mcdonald việt_nam ngon đài_loan giá rẻ
tệtài xế đến nơi cả 30p vẫn chưa làm món chả hiểu quản lý với nhân viên thế nào,0,tệtài xế đến_nơi cả 30p vẫn chưa làm món chả hiểu quản_lý với nhân_viên thế_nào,tệtài xế đến_nơi cả 30p vẫn chưa làm món chả hiểu quản_lý với nhân_viên thế_nào,tệtài xế đến_nơi 30p món chả quản_lý nhân_viên thế_nào
kinh dị,0,kinh_dị,kinh_dị,kinh_dị
"ăn uống là ok. sau khi hoàn thành bữa trưa và gọi một số người thực sự khó chịu. chúng tôi có hóa đơn của chúng tôi với số lượng. có bảng với số lượng xử lý và sẵn sàng. khi số của tôi đã sẵn sàng và tôi đi lấy lại của tôi .. anh chàng thực sự thô lỗ. sao sao sao tôi chỉ thấy số của tôi trên bảng hiệu nói đã xong và tôi đi lấy của mình. vấn đề là gì sau đó, những người ở đó nói một cách thô lỗ cho kieu như vậy. mcdonalds có vấn đề hoặc nhân viên có vấn đề nếu dấu hiệu không sử dụng tốt hơn không sử dụng. không được sử dụng để bị mắng trong khi mua một cái gì đó. con tôi cũng bị sốc.",0,"ăn_uống là ok . sau khi hoàn_thành bữa trưa và gọi một_số người thực_sự khó_chịu . chúng_tôi có hoá_đơn của chúng_tôi với số_lượng . có bảng với số_lượng xử_lý và sẵn_sàng . khi số của tôi đã sẵn_sàng và tôi đi lấy lại của tôi .. anh_chàng thực_sự thô_lỗ . sao sao sao tôi chỉ thấy số của tôi trên bảng_hiệu nói đã xong và tôi đi lấy của mình . vấn_đề là gì sau đó , những người ở đó nói một_cách thô_lỗ cho kieu như_vậy . mcdonalds có vấn_đề hoặc nhân_viên có vấn_đề nếu dấu_hiệu không sử_dụng tốt hơn không sử_dụng . không được sử_dụng để bị mắng trong khi mua một cái gì đó . con tôi cũng bị sốc .","ăn_uống là ok . sau khi hoàn_thành bữa trưa và gọi một_số người thực_sự khó_chịu . chúng_tôi có hoá_đơn của chúng_tôi với số_lượng . có bảng với số_lượng xử_lý và sẵn_sàng . khi số của tôi đã sẵn_sàng và tôi đi lấy lại của tôi .. anh_chàng thực_sự thô_lỗ . sao sao sao tôi chỉ thấy số của tôi trên bảng_hiệu nói đã xong và tôi đi lấy của mình . vấn_đề là gì sau đó , những người ở đó nói một_cách thô_lỗ cho kieu như_vậy . mcdonalds có vấn_đề hoặc nhân_viên có vấn_đề nếu dấu_hiệu không sử_dụng tốt hơn không sử_dụng . không được sử_dụng để bị mắng trong khi mua một cái gì đó . con tôi cũng bị sốc .",ăn_uống ok hoàn_thành trưa gọi một_số khó_chịu chúng_tôi hoá_đơn chúng_tôi số_lượng bảng số_lượng xử_lý sẵn_sàng sẵn_sàng .. anh_chàng thô_lỗ bảng_hiệu xong vấn_đề một_cách thô_lỗ kieu như_vậy mcdonalds vấn_đề nhân_viên vấn_đề dấu_hiệu sử_dụng sử_dụng sử_dụng mắng mua sốc
"nhân viên quá tệ , có cái mã đưa cũng không chịu nhập cho khách thế mấy người tạo ra mã làm mẹ gì không bao giờ qua lần 2",0,"nhân_viên quá tệ , có cái mã đưa cũng không chịu nhập cho khách thế mấy người tạo ra mã làm mẹ gì không bao_giờ qua lần 2","nhân_viên quá tệ , có cái mã đưa cũng không chịu nhập cho khách thế mấy người tạo ra mã làm mẹ gì không bao_giờ qua lần 2",nhân_viên tệ mã nhập mấy mã bao_giờ 2
mình thuong mua drive through mang về nhưng toàn bị gói thiếu. tổng cộng 3 lần. hôm nay mua happy meal thì thiếu hambuger. gọi điện thì không bắt máy.,0,mình thuong mua drive through mang về nhưng toàn bị gói thiếu . tổng_cộng 3 lần . hôm_nay mua happy meal thì thiếu hambuger . gọi điện thì không bắt máy .,mình thuong mua drive through mang về nhưng toàn bị gói thiếu . tổng_cộng 3 lần . hôm_nay mua happy meal thì thiếu hambuger . gọi điện thì không bắt máy .,thuong mua drive through toàn gói tổng_cộng 3 hôm_nay mua happy meal hambuger gọi điện bắt máy
nhân viên mắt dậy thật,0,nhân_viên mắt dậy thật,nhân_viên mắt dậy thật,nhân_viên mắt dậy
"nhân viên nam tóc dài đeo kính phục vụ buổi sáng ngày 13122020 có thái độ phục vụ tệ, nói giật giọng với khách.",0,"nhân_viên nam tóc dài đeo kính_phục_vụ buổi sáng ngày 13122020 có thái_độ phục_vụ tệ , nói giật_giọng với khách .","nhân_viên nam tóc dài đeo kính_phục_vụ buổi sáng ngày 13122020 có thái_độ phục_vụ tệ , nói giật_giọng với khách .",nhân_viên nam tóc đeo kính_phục_vụ 13122020 thái_độ phục_vụ tệ giật_giọng
"bảo vệ giữ xe máy vào lúc 13h30 ngày 28032023 ăn nói mất dạy, thái độ bất lịch sự với khách hàng",0,"bảo_vệ giữ xe_máy vào lúc 13h30 ngày 28032023 ăn_nói mất_dạy , thái_độ bất lịch_sự với khách_hàng","bảo_vệ giữ xe_máy vào lúc 13h30 ngày 28032023 ăn_nói mất_dạy , thái_độ bất lịch_sự với khách_hàng",bảo_vệ xe_máy 13h30 28032023 ăn_nói mất_dạy thái_độ bất lịch_sự khách_hàng
"tôi đã gọi món gà và một chiếc mac lớn thông qua việc lấy thức ăn và đó là bữa ăn tồi tệ nhất mà tôi đã từng ăn ở hà nội cho đến nay. tránh đặt hàng từ chi nhánh này nếu bạn có thể, đặc biệt là thông qua lấy.",0,"tôi đã gọi món gà và một chiếc mac lớn thông_qua việc lấy thức_ăn và đó là bữa ăn tồi_tệ nhất mà tôi đã từng ăn_ở hà_nội cho đến nay . tránh đặt_hàng từ chi_nhánh này nếu bạn có_thể , đặc_biệt là thông_qua lấy .","tôi đã gọi món gà và một chiếc mac lớn thông_qua việc lấy thức_ăn và đó là bữa ăn tồi_tệ nhất mà tôi đã từng ăn_ở hà_nội cho đến nay . tránh đặt_hàng từ chi_nhánh này nếu bạn có_thể , đặc_biệt là thông_qua lấy .",gọi món gà mac thông_qua thức_ăn tồi_tệ ăn_ở hà_nội đặt_hàng chi_nhánh có_thể đặc_biệt thông_qua
bắt tài xế đứng trờ ngoài đường. tài xế cũng là khách hàng,0,bắt tài_xế đứng trờ ngoài đường . tài_xế cũng là khách_hàng,bắt tài_xế đứng trờ ngoài đường . tài_xế cũng là khách_hàng,bắt tài_xế đứng trờ đường tài_xế khách_hàng
